TextJustifier|flash.text.engine|The TextJustifier class is an abstract base class for the justifier types that you can apply to a TextBlock, specifically the EastAsianJustifier and SpaceJustifier classes.
TextJustify|flashx.textLayout.formats|Defines values for setting the textJustify property of the TextLayoutFormat class.
TextLayoutEvent|flashx.textLayout.events|A TextLayoutEvent instance represents an event, such as the TextLayoutEvent.SCROLL event, that does not require custom properties.
TextLayoutFormat|flashx.textLayout.formats|The TextLayoutFormat class holds all of the text layout properties.
TextLayoutVersion|flashx.textLayout|This class controls the backward-compatibility of the framework.
TextLine|flash.text.engine|The TextLine class is used to display text on the display list.
TextLineCreationResult|flash.text.engine|The TextLineCreationResult class is an enumeration of constant values used with TextBlock.textLineCreationResult.
TextLineFactoryBase|flashx.textLayout.factory|The TextLineFactoryBase class serves as the base class for the Text Layout Framework text line factories.
TextLineMetrics|flash.text|The TextLineMetrics class contains information about the text position and measurements of a line of text within a text field.
TextLineMirrorRegion|flash.text.engine|The TextLineMirrorRegion class represents a portion of a text line wherein events are mirrored to another event dispatcher.
TextLineRecycler|flashx.textLayout.compose|The TextLineRecycler class provides support for recycling of TextLines.
TextLineValidity|flash.text.engine|The TextLineValidity class is an enumeration of constant values for setting the validity property of the TextLine class.
TextOperationEvent|spark.events|The TextOperationEvent class represents events that are dispatched when text content changes due to user operations such as inserting characters, backspacing, pasting, or changing text attributes.
TextRange|flashx.textLayout.elements|A read only class that describes a range of contiguous text.
TextRange|mx.controls.textClasses|The TextRange class provides properties that select and format a range of text in the Label, Text, TextArea, TextEditor, and RichTextEditor controls.
TextRenderer|flash.text|The TextRenderer class provides functionality for the advanced anti-aliasing capability of embedded fonts.
TextRotation|flash.text.engine|The TextRotation class is an enumeration of constant values used with the following properties: ElementFormat.textRotation, ContentElement.textRotation, TextBlock.lineRotation, and TextLine.getAtomTextRotation().
TextScrap|flashx.textLayout.edit|The TextScrap class represents a fragment of a text flow.
TextSelectionEvent|mx.automation.events|The TextSelectionEvent class lets you track selection within a text field.
TextSelectionHighlighting|spark.components|This class specifies the allowed values for the selectionHighlighting property of the RichEditableText control, and controls that use RichEditableText as a subcomponent (Spark TextInput and Spark TextArea).
TextSkinBase|spark.skins.mobile.supportClasses|ActionScript-based skin for text input controls in mobile applications that uses a StyleableTextField class for the text display.
TextSnapshot|flash.text|TextSnapshot objects let you work with static text in a movie clip.
Texture|flash.display3D.textures|The Texture class represents a 2-dimensional texture uploaded to a rendering context.
TextureBase|flash.display3D.textures|The TextureBase class is the base class for Context3D texture objects.
ThrottleEvent|flash.events|A ThrottleEvent is dispatched when the Flash Player throttles, pauses, or resumes content.
ThrottleType|flash.events|The ThrottleType class provides values for the playback state property of the flash.event.ThrottleEvent class.
Tile|mx.containers|A Halo Tile container lays out its children in a grid of equal-sized cells.
TileBase|mx.controls.listClasses|The TileBase class is the base class for controls that display data items in a sequence of rows and columns.
TileBaseAutomationImpl|mx.automation.delegates.controls|Defines methods and properties required to perform instrumentation for the TileBase class, which is the parent of the TileList component.
TileBaseDirection|mx.controls.listClasses|Values for the direction property of the TileList component.
TileDirection|mx.containers|The TileDirection class defines the constant values for the direction property of the Tile container.
TileGroup|spark.components|The TileGroup container is an instance of the Group container that uses the TileLayout class.
TileLayout|spark.layouts|The TileLayout class arranges layout elements in columns and rows of equally-sized cells.
TileList|fl.controls|The TileList class provides a grid of rows and columns that is typically used to format and display images in a "tiled" format.
TileList|mx.controls|The TileList control displays a number of items laid out in tiles.
TileListAccImpl|fl.accessibility|The TileListAccImpl class, also called the Tile List Accessibility Implementation class, is used to make a TileList component accessible.
TileListCollectionItem|fl.data|The TileListCollectionItem class defines a single item in an inspectable property that represents a data provider.
TileListData|fl.controls.listClasses|TileListData is a messenger class that holds information relevant to a specific cell in the list-based TileListData component.
TileListItemRenderer|mx.controls.listClasses|The TileListItemRenderer class defines the default item renderer for the HorizontalList and TileList controls.
TileListItemRendererAutomationImpl|mx.automation.delegates.controls|Defines methods and properties required to perform instrumentation for the TileListItemRenderer class.
TileOrientation|spark.layouts|The TileOrientation class defines the possible values for the orientation property of the TileLayout class.
Timer|flash.utils|The Timer class is the interface to timers, which let you run code on a specified time sequence.
TimerEvent|flash.events|A Timer object dispatches a TimerEvent objects whenever the Timer object reaches the interval specified by the Timer.delay property.
TitleBackground|mx.skins.halo|The skin for a title bar area of a Panel.
TitleBar|mx.core.windowClasses|The default title bar for a WindowedApplication or a Window.
TitleBar|spark.components.windowClasses|The TitleBar class defines the default title bar for a WindowedApplication or a Window container.
